fk_reporte_users,fk_reporte_tipo,fecha_creacion,fecha_resuelto,latitud,longitud,codigo_postal
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,19,2025-02-22T21:24:35.675588,,19.315809,-99.18007,
395f67a2-b8a9-45e5-91c4-cae02e66c936,6,2025-01-17T11:28:05.675588,,19.517692,-99.079186,06470
777781de-b3e5-435d-b1ec-c338e2d534f2,39,2025-04-03T19:56:59.675588,,19.532847,-99.162456,01000
395f67a2-b8a9-45e5-91c4-cae02e66c936,52,2025-04-19T00:41:39.675588,,19.310141,-99.277885,
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,19,2024-12-24T21:16:41.675588,2024-12-25T05:16:41.675588,19.330544,-99.214032,04200
aaa43b55-8601-41a6-b395-f04faeeef174,39,2025-02-14T14:11:07.675588,2025-02-17T10:11:07.675588,19.502986,-99.117914,01000
395f67a2-b8a9-45e5-91c4-cae02e66c936,44,2024-11-29T05:59:15.675588,,19.424677,-99.132145,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,52,2025-01-08T11:13:00.675588,,19.337375,-99.193985,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,19,2024-11-05T00:22:08.675588,,19.454829,-99.08589,09030
6d1cefac-504a-40ea-9983-cb638b3de3b3,48,2025-04-06T02:26:37.675588,,19.428393,-99.104423,06470
777781de-b3e5-435d-b1ec-c338e2d534f2,39,2024-11-08T11:54:44.675588,,19.462211,-99.196269,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,39,2024-12-11T09:22:03.675588,,19.342127,-99.066163,04200
395f67a2-b8a9-45e5-91c4-cae02e66c936,52,2025-03-10T23:57:22.675588,,19.510849,-99.109072,06470
395f67a2-b8a9-45e5-91c4-cae02e66c936,44,2024-12-08T20:05:59.675588,,19.385569,-99.177401,04200
aaa43b55-8601-41a6-b395-f04faeeef174,1,2025-03-20T10:09:25.675588,,19.333309,-99.246914,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,3,2025-03-22T18:48:18.675588,,19.42882,-99.170983,09030
15ee040d-6e71-4459-82e6-00820161d282,39,2025-02-11T10:40:29.675588,,19.522486,-99.298441,
6d1cefac-504a-40ea-9983-cb638b3de3b3,1,2025-04-22T04:14:37.675588,2025-04-25T00:14:37.675588,19.541928,-99.18139,06470
777781de-b3e5-435d-b1ec-c338e2d534f2,27,2024-12-19T08:33:28.675588,,19.360084,-99.180459,01000
777781de-b3e5-435d-b1ec-c338e2d534f2,48,2024-11-16T01:21:15.675588,2024-11-17T13:21:15.675588,19.308396,-99.263053,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,44,2025-02-09T13:19:17.675588,,19.428262,-99.221039,09030
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,6,2025-04-13T18:50:09.675588,2025-04-14T14:50:09.675588,19.402492,-99.293538,04200
395f67a2-b8a9-45e5-91c4-cae02e66c936,19,2024-11-27T01:00:52.675588,,19.359384,-99.109734,01000
777781de-b3e5-435d-b1ec-c338e2d534f2,19,2025-02-07T02:02:16.675588,2025-02-09T00:02:16.675588,19.474242,-99.237302,04200
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,44,2025-03-14T23:22:17.675588,,19.510015,-99.140828,06470
777781de-b3e5-435d-b1ec-c338e2d534f2,19,2024-11-21T01:43:22.675588,2024-11-22T08:43:22.675588,19.36597,-99.169771,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2025-01-07T09:12:06.675588,,19.497396,-99.196746,06470
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,57,2024-12-20T13:39:21.675588,,19.310229,-99.205489,09030
395f67a2-b8a9-45e5-91c4-cae02e66c936,39,2025-02-23T23:21:33.675588,2025-02-26T20:21:33.675588,19.511891,-99.168756,06470
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2024-12-18T14:59:08.675588,2024-12-18T18:59:08.675588,19.423679,-99.298465,04200
8e3b954e-dc69-4721-b2f3-01613f067ce4,57,2024-12-03T19:46:29.675588,,19.358839,-99.233604,01000
395f67a2-b8a9-45e5-91c4-cae02e66c936,57,2024-12-19T22:38:19.675588,2024-12-21T08:38:19.675588,19.36563,-99.292676,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,1,2024-11-05T00:32:07.675588,,19.433082,-99.227622,
c456ad34-ae59-4960-88f3-bb5b5f6f1783,1,2024-10-31T03:49:31.675588,,19.425491,-99.267686,
777781de-b3e5-435d-b1ec-c338e2d534f2,1,2024-11-24T10:45:57.675588,,19.350379,-99.174404,04200
c456ad34-ae59-4960-88f3-bb5b5f6f1783,48,2025-03-03T22:09:17.675588,2025-03-04T02:09:17.675588,19.463273,-99.072715,06470
c456ad34-ae59-4960-88f3-bb5b5f6f1783,27,2025-01-27T08:52:32.675588,,19.498882,-99.105047,09030
15ee040d-6e71-4459-82e6-00820161d282,19,2025-01-12T20:04:37.675588,,19.507043,-99.106681,06470
8e3b954e-dc69-4721-b2f3-01613f067ce4,52,2025-02-17T22:54:08.675588,,19.329855,-99.078852,09030
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,6,2025-03-29T11:55:41.675588,2025-03-30T17:55:41.675588,19.383201,-99.166474,09030
777781de-b3e5-435d-b1ec-c338e2d534f2,3,2025-03-04T09:36:23.675588,2025-03-06T21:36:23.675588,19.390546,-99.269593,
395f67a2-b8a9-45e5-91c4-cae02e66c936,57,2025-01-30T01:47:08.675588,,19.39053,-99.217564,09030
15ee040d-6e71-4459-82e6-00820161d282,19,2025-04-26T13:17:04.675588,2025-04-27T12:17:04.675588,19.373872,-99.106967,01000
395f67a2-b8a9-45e5-91c4-cae02e66c936,3,2024-10-31T01:59:50.675588,,19.401041,-99.235707,04200
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,52,2024-12-08T16:52:59.675588,,19.39122,-99.295293,06470
aaa43b55-8601-41a6-b395-f04faeeef174,44,2025-03-17T03:48:49.675588,2025-03-18T05:48:49.675588,19.459369,-99.169555,
6d1cefac-504a-40ea-9983-cb638b3de3b3,48,2025-04-06T21:55:22.675588,2025-04-08T18:55:22.675588,19.412251,-99.214687,01000
c456ad34-ae59-4960-88f3-bb5b5f6f1783,19,2025-02-19T03:56:52.675588,,19.334461,-99.201642,01000
6eaf1c57-338a-48f0-a5b7-63e86966b4a4,39,2024-12-28T08:14:39.675588,,19.322879,-99.129276,01000
c456ad34-ae59-4960-88f3-bb5b5f6f1783,39,2025-01-14T09:37:22.675588,,19.500749,-99.148299,01000
aaa43b55-8601-41a6-b395-f04faeeef174,44,2024-11-05T17:32:52.675588,,19.540018,-99.050161,06470
c456ad34-ae59-4960-88f3-bb5b5f6f1783,1,2025-04-13T22:23:53.675588,,19.50776,-99.163107,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,3,2025-02-25T03:51:23.675588,,19.42732,-99.057454,09030
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,27,2025-02-04T20:54:46.675588,,19.331057,-99.230105,09030
c456ad34-ae59-4960-88f3-bb5b5f6f1783,52,2024-12-04T23:03:47.675588,2024-12-07T05:03:47.675588,19.363258,-99.224851,04200
15ee040d-6e71-4459-82e6-00820161d282,48,2025-02-18T03:56:02.675588,,19.472805,-99.225286,
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,6,2024-12-02T15:44:06.675588,,19.549305,-99.119354,06470
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,52,2024-11-18T19:58:35.675588,2024-11-19T03:58:35.675588,19.489435,-99.140663,
7b30ab04-1271-42e2-8592-ad6ba56fe4c5,6,2025-03-14T02:37:56.675588,,19.43648,-99.246918,09030
ce2bc421-50b4-46ee-97c3-dd7c3f7d62ad,39,2025-04-19T17:26:11.675588,2025-04-21T12:26:11.675588,19.491403,-99.108833,04200
6d1cefac-504a-40ea-9983-cb638b3de3b3,27,2025-02-17T19:29:13.675588,,19.420756,-99.110612,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,27,2025-01-19T23:36:57.675588,2025-01-21T09:36:57.675588,19.460017,-99.158992,06470
6d1cefac-504a-40ea-9983-cb638b3de3b3,6,2025-01-19T22:10:25.675588,,19.300975,-99.189269,06470
6d1cefac-504a-40ea-9983-cb638b3de3b3,48,2025-01-17T00:45:24.675588,,19.420929,-99.180364,01000
8e3b954e-dc69-4721-b2f3-01613f067ce4,27,2024-12-19T21:32:57.675588,,19.530266,-99.059475,01000
